,ori,,,
1582891734001,146.25317,-12.609342,1.5641577,DATA
1582891734021,146.43228,-12.435086,1.3052806,DATA
1582891734044,146.11432,-17.24261,1.5880548,DATA
1582891734080,146.07605,-14.024785,1.2616917,DATA
1582891734080,146.02798,-12.087232,1.9774373,DATA
1582891734095,146.01547,-14.540385,1.6968036,DATA
1582891734119,145.83514,-15.889235,1.609194,DATA
1582891734137,145.81479,-14.480172,1.5640583,DATA
1582891734153,145.57559,-16.26482,1.7713524,DATA
1582891734172,145.44635,-14.162663,1.8867873,DATA
1582891734193,145.47266,-12.334012,1.5828234,DATA
1582891734211,145.45328,-14.625697,1.7392923,DATA
1582891734237,145.1912,-16.788897,1.7739232,DATA
1582891734252,145.1864,-13.81127,1.5922536,DATA
1582891734280,145.07858,-12.779986,1.8053244,DATA
1582891734307,145.05951,-14.254009,1.7166773,DATA
1582891734307,144.9591,-14.583266,1.6639107,DATA
1582891734325,144.86615,-14.845399,1.6482508,DATA
1582891734345,144.7587,-14.035485,1.6974494,DATA
1582891734366,144.79257,-12.798883,1.7631915,DATA
1582891734387,144.69879,-13.756366,1.9061259,DATA
1582891734407,144.7973,-14.919311,1.6765883,DATA
1582891734423,144.75491,-14.937892,1.343026,DATA
1582891734451,144.82861,-13.797592,1.329775,DATA
1582891734468,144.82056,-15.760304,1.4305284,DATA
1582891734484,144.75452,-16.889624,1.7525299,DATA
1582891734498,144.97943,-14.093479,1.0955849,DATA
1582891734517,145.07288,-13.970112,1.1112208,DATA
1582891734538,145.0835,-14.407898,0.8360512,DATA
1582891734558,145.07422,-14.612657,1.4886094,DATA
1582891734576,144.99692,-17.744268,1.2084063,DATA
1582891734595,144.92401,-15.924053,1.852934,DATA
1582891734616,145.00256,-12.403364,1.3753359,DATA
1582891734642,145.28876,-13.122717,0.99102265,DATA
1582891734658,144.93317,-17.948347,1.6480318,DATA
1582891734691,145.09027,-14.964077,1.3974633,DATA
1582891734691,144.95831,-15.572958,1.6250142,DATA
1582891734709,144.85864,-16.559492,1.6542046,DATA
1582891734730,144.87949,-13.537283,1.4991882,DATA
1582891734748,144.81503,-13.798716,1.6923372,DATA
1582891734769,144.5578,-16.198603,1.9783828,DATA
1582891734787,144.50812,-13.045705,1.816958,DATA
1582891734807,144.44687,-12.062618,1.9961828,DATA
1582891734827,144.13477,-15.456531,2.7756655,DATA
1582891734845,143.9968,-15.7165575,2.137267,DATA
1582891734889,143.70673,-15.053767,3.0236094,DATA
1582891734889,143.6767,-13.539538,2.5730617,DATA
1582891734900,143.45917,-11.911747,2.7536564,DATA
1582891734919,143.38123,-13.372526,2.432777,DATA
1582891734939,143.0405,-14.31629,3.2588966,DATA
1582891734960,142.83563,-14.633622,3.1969311,DATA
1582891734980,142.70703,-15.167275,3.061888,DATA
1582891734999,142.4585,-14.319441,3.7004092,DATA
1582891735019,142.3299,-13.658306,2.9816985,DATA
1582891735041,142.12695,-14.578356,3.3420339,DATA
1582891735057,141.9411,-14.908225,3.4155366,DATA
1582891735096,141.77094,-14.765168,3.3371863,DATA
1582891735096,141.6076,-14.253502,3.4476554,DATA
1582891735114,141.42798,-16.204842,3.5879488,DATA
1582891735131,141.17593,-17.197092,3.46265,DATA
1582891735154,141.07642,-14.784749,3.5200891,DATA
1582891735171,140.95471,-14.06077,3.3297157,DATA
1582891735192,140.82227,-15.978804,3.0044787,DATA
1582891735213,140.57086,-17.433786,3.5818715,DATA
1582891735235,140.31116,-16.816635,3.5763867,DATA
1582891735285,140.5061,-13.143444,2.8570077,DATA
1582891735287,140.3493,-13.991337,2.9779599,DATA
1582891735287,140.2207,-16.93237,2.7879698,DATA
1582891735306,139.99982,-18.032906,3.2440686,DATA
1582891735323,139.88898,-16.58168,3.0762293,DATA
1582891735342,139.94342,-13.053651,2.6363287,DATA
1582891735363,140.0669,-12.543887,2.3409882,DATA
1582891735381,139.96472,-17.212381,2.4270704,DATA
1582891735404,139.7478,-16.654583,2.515521,DATA
1582891735421,139.81207,-13.4069,2.411449,DATA
1582891735448,140.03009,-12.290955,1.8923272,DATA
1582891735477,139.71863,-16.490818,2.42422,DATA
1582891735478,139.62619,-16.420774,1.7472774,DATA
1582891735495,139.52386,-13.33668,2.2688496,DATA
1582891735515,139.85596,-10.66392,1.143882,DATA
1582891735536,139.75256,-12.804654,1.7598252,DATA
1582891735556,139.67328,-15.548813,1.4955928,DATA
1582891735574,139.34521,-15.773073,2.048684,DATA
1582891735598,139.74072,-11.765073,0.9229865,DATA
1582891735615,139.61755,-11.463971,1.3645844,DATA
1582891735664,139.68982,-12.879722,1.2407424,DATA
1582891735665,139.31873,-17.84821,1.3747324,DATA
1582891735669,139.33069,-14.231287,1.3193275,DATA
1582891735697,139.4425,-10.832657,0.87713796,DATA
1582891735706,139.5373,-12.331023,0.8051842,DATA
1582891735726,139.31036,-15.629659,1.08407,DATA
1582891735747,139.06696,-17.067892,1.1926748,DATA
1582891735767,139.11615,-14.985949,1.0107477,DATA
1582891735791,138.90155,-15.663085,1.305842,DATA
1582891735805,139.03772,-14.601573,0.4714549,DATA
1582891735844,138.8169,-16.295895,1.2004954,DATA
1582891735850,138.80698,-18.176262,0.45839337,DATA
1582891735861,138.57294,-16.096678,1.3591981,DATA
1582891735879,138.90192,-14.371338,0.2899577,DATA
1582891735899,138.69012,-16.599564,0.8363706,DATA
1582891735919,138.65308,-17.054773,0.075556,DATA
1582891735939,138.34518,-17.378698,1.1428807,DATA
1582891735960,138.4107,-15.663389,0.4992394,DATA
1582891735981,138.41327,-15.113761,0.4475117,DATA
1582891735997,138.24957,-17.748571,0.71933293,DATA
1582891736044,137.96039,-18.802328,0.7104612,DATA
1582891736047,138.03693,-13.691886,0.49368104,DATA
1582891736055,138.3645,-11.449287,-0.1515894,DATA
1582891736078,138.29092,-14.625935,0.11144827,DATA
1582891736090,137.9523,-16.989206,0.31596142,DATA
1582891736109,137.95428,-14.524016,0.20890139,DATA
1582891736130,137.86926,-14.808378,0.1316486,DATA
1582891736151,137.75598,-13.941952,0.3104584,DATA
1582891736171,137.83948,-12.905896,-0.23665053,DATA
1582891736188,137.64948,-14.573349,0.19594868,DATA
1582891736229,137.67456,-13.426192,-0.47955063,DATA
1582891736229,137.5322,-11.779313,-0.01444756,DATA
1582891736247,137.52536,-14.645764,-0.31969377,DATA
1582891736270,136.96423,-16.771687,0.36066154,DATA
1582891736283,137.47787,-12.140431,-0.8646156,DATA
1582891736303,137.35522,-11.8490305,-0.5353657,DATA
1582891736321,137.35852,-13.666523,-1.0179873,DATA
1582891736341,137.1755,-15.15459,-0.653928,DATA
1582891736363,136.92975,-17.184338,-0.6135398,DATA
1582891736380,136.92316,-16.451828,-0.711794,DATA
1582891736399,136.92981,-15.711313,-1.1461501,DATA
1582891736428,137.05756,-15.570946,-1.5411512,DATA
1582891736436,137.16766,-16.455381,-1.5858666,DATA
1582891736460,137.21844,-16.488516,-2.0034547,DATA
1582891736474,137.15741,-17.912958,-1.7138659,DATA
1582891736494,137.30469,-17.102497,-1.872646,DATA
1582891736513,137.34464,-17.132196,-2.4135828,DATA
1582891736534,137.57489,-15.871498,-2.570839,DATA
1582891736554,137.60516,-16.973066,-2.6140575,DATA
1582891736572,137.6181,-17.301004,-3.0947275,DATA
1582891736617,137.81506,-15.774904,-2.8015459,DATA
1582891736618,137.87482,-16.617867,-3.0879805,DATA
1582891736630,137.9154,-16.990276,-3.433633,DATA
1582891736659,138.15607,-15.186311,-3.4110365,DATA
1582891736665,138.12952,-17.256178,-3.7057097,DATA
1582891736686,138.24652,-14.487268,-3.58471,DATA
1582891736705,138.60944,-15.329655,-4.104757,DATA
1582891736725,138.37616,-16.772614,-3.5728998,DATA
1582891736745,138.6872,-14.572644,-4.3398833,DATA
1582891736764,138.80728,-14.137392,-4.2633777,DATA
1582891736802,138.90308,-14.441098,-4.360469,DATA
1582891736802,138.9292,-16.18341,-4.1499357,DATA
1582891736821,138.85101,-15.985747,-4.1783323,DATA
1582891736839,139.16528,-13.443281,-4.6548486,DATA
1582891736878,139.32623,-14.109771,-4.631497,DATA
1582891736879,139.30359,-15.485958,-4.775694,DATA
1582891736895,139.50177,-15.711499,-4.5386643,DATA
1582891736915,139.29385,-17.724703,-4.6527963,DATA
1582891736934,139.60052,-13.7647295,-4.862767,DATA
1582891736954,139.81738,-13.523023,-4.8852534,DATA
1582891736972,139.81494,-16.41808,-5.171646,DATA
1582891736991,139.88,-15.917529,-5.1798573,DATA
1582891737011,139.92825,-15.665363,-4.926466,DATA
1582891737032,140.15729,-14.740703,-5.244178,DATA
1582891737062,140.38318,-15.064442,-5.2349625,DATA
1582891737068,140.22546,-17.591713,-5.2260923,DATA
1582891737087,140.63501,-12.72332,-5.623266,DATA
1582891737106,140.79816,-12.859629,-5.201123,DATA
1582891737130,140.89017,-15.289723,-5.5655713,DATA
1582891737147,140.78119,-16.31917,-4.786397,DATA
1582891737185,141.18109,-14.053895,-5.9887404,DATA
1582891737185,141.27313,-13.704141,-5.3178854,DATA
1582891737201,141.18427,-15.6756,-5.392379,DATA
1582891737221,141.24121,-14.412138,-5.1724615,DATA
1582891737245,141.53665,-13.395051,-5.6601443,DATA
1582891737280,141.5492,-15.193627,-5.3396397,DATA
1582891737280,141.66931,-14.715846,-5.6709,DATA
1582891737299,141.53546,-14.996193,-4.5435286,DATA
1582891737323,141.91083,-14.448644,-5.597144,DATA
1582891737337,142.05487,-15.241648,-5.5415792,DATA
1582891737357,142.05731,-14.929008,-4.901845,DATA
1582891737385,142.2876,-15.112327,-5.469407,DATA
1582891737394,142.36703,-15.801303,-5.6027656,DATA
1582891737414,142.56061,-13.604103,-5.380265,DATA
1582891737436,142.8526,-13.882989,-5.1834545,DATA
1582891737463,142.74109,-16.929632,-5.1020274,DATA
1582891737472,143.05774,-15.205523,-5.51102,DATA
1582891737490,143.14493,-15.567087,-5.0081363,DATA
1582891737513,143.2301,-17.14806,-4.806973,DATA
1582891737529,143.13153,-17.351099,-4.72933,DATA
1582891737567,143.60446,-13.825665,-5.250612,DATA
1582891737567,143.92145,-13.590138,-5.155917,DATA
1582891737585,143.84302,-16.249163,-4.8826222,DATA
1582891737607,143.91855,-16.159538,-4.7945533,DATA
1582891737629,143.86316,-16.028875,-4.145323,DATA
1582891737645,144.18283,-13.803406,-4.9257693,DATA
1582891737667,144.17609,-14.517992,-3.976481,DATA
1582891737683,144.21967,-16.038988,-4.3321714,DATA
1582891737706,144.16373,-15.930421,-3.7776995,DATA
1582891737721,144.16324,-15.255914,-3.7790296,DATA
1582891737753,144.33334,-14.84564,-3.7365062,DATA
1582891737760,144.00818,-17.299364,-2.8754196,DATA
1582891737778,144.10364,-15.312562,-3.6777534,DATA
1582891737798,144.06287,-13.3288,-2.8388155,DATA
1582891737816,144.08884,-15.718057,-3.0533576,DATA
1582891737841,143.68658,-18.039345,-2.003582,DATA
1582891737867,143.7211,-15.742926,-2.4518564,DATA
1582891737875,143.76196,-14.605253,-2.3600588,DATA
1582891737896,143.65375,-15.364906,-2.2586412,DATA
1582891737913,143.62427,-15.643281,-1.9941798,DATA
1582891737959,143.18958,-18.444584,-1.4776293,DATA
1582891737959,143.15674,-15.826931,-1.2588121,DATA
1582891737970,143.20892,-13.682023,-1.700762,DATA
1582891737989,143.14435,-14.915585,-1.5313398,DATA
1582891738008,142.91965,-17.919197,-1.2411945,DATA
1582891738030,142.56207,-17.05291,-0.71594554,DATA
1582891738049,142.7633,-12.42092,-0.9778988,DATA
1582891738069,142.83258,-12.749219,-0.99369925,DATA
1582891738088,142.56534,-17.297422,-0.9431466,DATA
1582891738104,142.27191,-17.390234,-0.48683742,DATA
1582891738144,142.32043,-14.097118,-0.6582376,DATA
1582891738145,142.42511,-13.44604,-1.1315918,DATA
1582891738163,142.2284,-15.215826,-0.37419626,DATA
1582891738180,142.11917,-16.95799,-0.6558602,DATA
1582891738199,142.06818,-15.143515,-0.659591,DATA
1582891738219,142.0886,-13.86656,-0.89412004,DATA
1582891738249,142.01749,-13.967627,-0.65827566,DATA
1582891738267,142.03003,-14.200396,-0.7054181,DATA
1582891738277,141.96173,-15.582441,-0.66393924,DATA
1582891738297,141.9577,-14.817665,-0.76957446,DATA
1582891738316,142.02698,-14.366215,-0.9832207,DATA
1582891738344,141.91956,-15.328806,-0.44049692,DATA
1582891738353,141.93396,-15.846133,-0.9208912,DATA
1582891738372,142.01758,-14.776966,-1.101301,DATA
1582891738391,142.10559,-13.786809,-1.0662819,DATA
1582891738411,142.2164,-13.606926,-1.194494,DATA
1582891738436,142.06177,-16.118704,-0.90936124,DATA
1582891738452,142.06561,-14.937745,-1.1775011,DATA
1582891738476,142.12274,-14.108502,-1.1126897,DATA
1582891738492,142.06854,-14.383774,-1.0299832,DATA
1582891738518,142.17538,-13.683909,-1.4222729,DATA
1582891738526,142.1601,-14.585545,-1.2721996,DATA
1582891738546,142.18384,-13.152813,-1.4186506,DATA
1582891738566,142.19446,-12.374843,-1.4156586,DATA
1582891738585,142.16699,-13.920547,-0.913205,DATA
1582891738604,142.0668,-15.82128,-1.4566752,DATA
1582891738627,141.99918,-12.79685,-1.2518828,DATA
1582891738662,142.29968,-9.336222,-1.8269712,DATA
1582891738663,142.25812,-9.81155,-1.5975914,DATA
1582891738678,142.12982,-10.722567,-1.3463817,DATA
1582891738710,142.0538,-14.300311,-1.4641118,DATA
1582891738718,141.84137,-15.020993,-0.9002128,DATA
1582891738737,141.66446,-16.518953,-1.107874,DATA
1582891738756,141.62268,-13.131731,-0.8609517,DATA
1582891738776,142.262,-7.2744017,-2.4212832,DATA
1582891738796,142.1193,-8.465849,-1.6023316,DATA
1582891738815,142.07965,-12.219687,-1.9211301,DATA
1582891738843,141.48535,-15.142646,-0.75607646,DATA
1582891738856,141.76074,-11.847052,-1.6743997,DATA
1582891738879,141.73404,-11.79279,-1.3591915,DATA
1582891738901,141.87595,-12.615616,-1.7484174,DATA
1582891738909,141.74142,-14.29059,-1.3646642,DATA
1582891738929,141.5951,-14.826915,-1.3587894,DATA
1582891738948,141.83868,-10.059474,-1.8782612,DATA
1582891738966,142.13092,-7.1414695,-2.2374046,DATA
1582891738986,142.1113,-11.055781,-1.7803035,DATA
1582891739006,141.75195,-16.507885,-1.366525,DATA
1582891739024,141.84464,-13.364093,-1.6777034,DATA
1582891739048,142.0282,-10.751673,-2.1170232,DATA
1582891739064,141.97162,-10.868514,-1.5951251,DATA
1582891739081,142.06628,-10.983434,-1.8664508,DATA
1582891739099,141.95438,-13.473805,-1.6126647,DATA
1582891739119,141.96649,-12.766194,-1.9540834,DATA
1582891739139,141.91336,-11.859896,-1.640019,DATA
1582891739159,142.00748,-11.90873,-1.8165878,DATA
1582891739177,141.79321,-13.661642,-1.4121983,DATA
1582891739199,141.82162,-13.032801,-1.8205434,DATA
1582891739218,141.73831,-12.512554,-1.6186241,DATA
1582891739247,141.63141,-13.806497,-1.7852654,DATA
1582891739256,141.56464,-13.855939,-1.5026722,DATA
1582891739294,141.4627,-14.555355,-1.4978595,DATA
1582891739296,141.71552,-13.741705,-2.0414054,DATA
1582891739311,141.78622,-13.490292,-1.818284,DATA
1582891739330,141.87866,-13.980714,-1.8159862,DATA
1582891739351,141.99118,-14.639232,-2.1077368,DATA
1582891739372,141.9162,-14.569603,-1.6168885,DATA
1582891739389,142.18945,-12.146512,-2.1382465,DATA
1582891739409,142.20319,-13.296179,-1.7120324,DATA
1582891739435,142.2326,-16.027359,-2.1696715,DATA
1582891739464,141.966,-16.479223,-1.2779944,DATA
1582891739466,142.21204,-14.346657,-2.0710013,DATA
1582891739501,142.32019,-12.614088,-1.9777304,DATA
1582891739506,142.41019,-13.622287,-2.1417649,DATA
1582891739523,142.38763,-15.246368,-1.7460508,DATA
1582891739542,142.28314,-16.559345,-1.6582698,DATA
1582891739562,142.29083,-15.15983,-1.7017776,DATA
1582891739584,142.27975,-13.591217,-1.5381063,DATA
1582891739601,142.29895,-14.343771,-1.7013341,DATA
1582891739631,142.23212,-14.963012,-1.4242091,DATA
1582891739643,142.21033,-15.350341,-1.404127,DATA
1582891739671,142.0697,-16.971334,-1.2460694,DATA
1582891739676,142.0737,-13.41402,-1.258796,DATA
1582891739695,142.18439,-10.627843,-1.2464329,DATA
1582891739714,142.1571,-13.2711525,-1.1448761,DATA
1582891739736,141.94397,-16.497746,-1.0256382,DATA
1582891739755,141.77695,-15.78057,-0.77607864,DATA
1582891739774,141.79565,-13.536586,-0.7820242,DATA
1582891739793,141.71082,-13.025397,-0.68207544,DATA
1582891739816,141.71167,-13.882524,-0.86711466,DATA
1582891739836,141.47562,-15.579233,-0.28679872,DATA
1582891739875,141.43579,-15.079837,-0.52080995,DATA
1582891739875,141.4096,-13.7591915,-0.2745384,DATA
1582891739887,141.25714,-14.960023,-0.057393238,DATA
1582891739906,141.13202,-14.98961,-0.16036196,DATA
1582891739926,140.98096,-15.301131,0.1963602,DATA
1582891739945,140.77237,-16.257748,0.37922812,DATA
1582891739966,140.80606,-13.46656,-0.11492057,DATA
1582891739985,140.74133,-13.079962,0.21619648,DATA
1582891740004,140.65866,-14.619711,-0.055526458,DATA
1582891740023,140.41049,-15.800707,0.66044396,DATA
1582891740045,140.2981,-14.969816,0.39903653,DATA
1582891740061,140.19507,-14.226829,0.5433911,DATA
1582891740080,140.05591,-14.595231,0.51101166,DATA
1582891740100,139.89691,-14.895893,0.54344404,DATA
1582891740117,139.7627,-15.622005,0.67880744,DATA
1582891740137,139.54904,-15.69509,0.850205,DATA
1582891740158,139.48975,-15.254088,0.69271886,DATA
1582891740178,139.37976,-14.936681,0.85435134,DATA
1582891740196,139.25638,-15.074115,0.6633407,DATA
1582891740216,139.13745,-15.488881,0.8448137,DATA
1582891740268,139.05032,-14.758495,0.710095,DATA
1582891740268,138.83417,-16.107246,0.9648269,DATA
1582891740271,138.80176,-14.767782,0.7010651,DATA
1582891740293,138.72583,-13.487194,0.73287237,DATA
1582891740309,138.59515,-14.511773,0.6040902,DATA
1582891740327,138.46277,-14.446654,0.53757674,DATA
1582891740349,138.27997,-14.403018,0.83336717,DATA
1582891740367,138.23877,-13.367372,0.4857083,DATA
1582891740390,138.12592,-13.471033,0.7394432,DATA
1582891740407,138.11606,-13.289909,0.31133434,DATA
1582891740441,137.93555,-14.813355,0.5211934,DATA
1582891740445,137.76074,-15.68353,0.5380194,DATA
1582891740463,137.69171,-14.337146,0.44018608,DATA
1582891740480,137.61554,-13.737251,0.3115491,DATA
1582891740500,137.67142,-12.623723,0.054664575,DATA
1582891740520,137.62595,-14.191152,0.1677211,DATA
1582891740541,137.36884,-17.709442,0.15117235,DATA
1582891740559,137.37451,-14.038717,-0.01606247,DATA
1582891740581,137.44595,-11.69831,-0.22847085,DATA
1582891740599,137.47162,-13.025185,-0.25972393,DATA
1582891740645,137.30609,-16.090092,-0.4863678,DATA
1582891740650,137.25427,-14.559284,-0.42033148,DATA
1582891740654,137.22226,-14.457345,-0.42136493,DATA
1582891740674,137.3274,-15.356929,-0.771383,DATA
1582891740692,137.04999,-16.752268,-0.33586028,DATA
1582891740712,137.29605,-13.453018,-1.2288257,DATA
1582891740734,137.16315,-14.851034,-0.59709233,DATA
1582891740751,137.04266,-16.018402,-1.2189453,DATA
1582891740774,137.02902,-13.997494,-0.9745305,DATA
1582891740791,137.11703,-13.418687,-1.2696085,DATA
1582891740828,137.02695,-16.26502,-1.0106733,DATA
1582891740832,136.98114,-15.585526,-1.3298192,DATA
1582891740851,137.02869,-14.127378,-1.3417524,DATA
1582891740865,137.0592,-15.3170185,-1.3765696,DATA
1582891740885,137.02151,-14.927893,-1.1534805,DATA
1582891740904,137.19125,-13.785429,-1.871421,DATA
1582891740924,137.08914,-15.724014,-1.3977604,DATA
1582891740944,137.02792,-15.627136,-1.6467668,DATA
1582891740966,137.01276,-15.030521,-1.5946038,DATA
1582891740983,136.99826,-14.829068,-1.6715485,DATA
1582891741000,136.9755,-14.775928,-1.6214212,DATA
1582891741027,136.94467,-15.336551,-1.7678809,DATA
1582891741041,136.96478,-14.767851,-1.8429934,DATA
1582891741057,136.97974,-14.860166,-1.769955,DATA
1582891741075,136.83115,-16.751108,-1.844533,DATA
1582891741095,136.87274,-14.731162,-1.8512893,DATA
1582891741114,136.99817,-13.837963,-2.0508988,DATA
1582891741133,136.98358,-16.308798,-2.1591628,DATA
1582891741152,136.89969,-16.387266,-2.086443,DATA
1582891741172,136.98294,-15.11914,-2.1408577,DATA
1582891741207,137.0503,-15.292247,-2.363353,DATA
1582891741210,137.02835,-15.760965,-2.3671684,DATA
1582891741230,136.96753,-16.919931,-2.2091196,DATA
1582891741248,136.88547,-16.506632,-2.205498,DATA
1582891741268,137.06613,-14.663209,-2.7765589,DATA
1582891741288,137.20905,-13.795807,-2.7104852,DATA
1582891741306,137.23328,-14.450173,-2.7784176,DATA
1582891741327,137.27435,-16.274773,-2.6320188,DATA
1582891741349,137.15881,-16.89379,-2.7202928,DATA
1582891741367,137.35074,-14.368145,-2.8746874,DATA
1582891741385,137.44614,-13.385567,-2.8530908,DATA
1582891741418,137.4397,-15.064753,-2.8336883,DATA
1582891741422,137.31787,-16.627972,-2.8449788,DATA
1582891741461,137.42633,-14.626362,-2.866689,DATA
1582891741461,137.41302,-14.321582,-2.7548552,DATA
1582891741478,137.50305,-14.842448,-3.039005,DATA
1582891741498,137.37091,-16.577124,-2.6093087,DATA
1582891741518,137.20654,-16.854881,-2.703932,DATA
1582891741541,137.35315,-14.750535,-2.9438686,DATA
1582891741557,137.32239,-15.065948,-2.9593742,DATA
1582891741600,137.336,-15.092895,-3.042315,DATA
1582891741603,137.2266,-16.612347,-2.8349228,DATA
1582891741615,137.20786,-16.07799,-2.8290555,DATA
1582891741636,137.11237,-16.355427,-2.9124165,DATA
1582891741651,137.203,-14.5896015,-2.9315035,DATA
1582891741672,137.0592,-16.865252,-2.7559814,DATA
1582891741690,136.9768,-17.244446,-3.0108712,DATA
1582891741709,136.98181,-16.542871,-2.710507,DATA
1582891741731,137.1502,-15.64399,-3.3438694,DATA
1582891741748,137.24127,-15.561292,-3.3226228,DATA
1582891741786,137.31189,-16.716696,-3.4219027,DATA
1582891741791,137.23843,-17.133377,-3.2598062,DATA
1582891741805,137.41473,-15.627026,-3.515427,DATA
1582891741827,137.39148,-16.659866,-3.1661994,DATA
1582891741853,137.46338,-16.043856,-3.683124,DATA
1582891741866,137.54309,-16.103518,-3.4145494,DATA
1582891741882,137.47476,-17.367205,-3.6695807,DATA
1582891741901,137.63568,-15.940169,-3.6711946,DATA
1582891741923,137.75485,-15.624978,-3.815972,DATA
1582891741940,137.85138,-16.439955,-3.8658793,DATA
1582891741984,137.9259,-15.804156,-4.1841536,DATA
1582891741985,137.996,-16.51869,-3.996694,DATA
1582891741996,138.02728,-16.003586,-4.118184,DATA
1582891742015,138.0397,-16.471872,-4.00876,DATA
1582891742039,138.14008,-16.256596,-4.38917,DATA
1582891742055,138.15729,-15.964899,-4.090831,DATA
1582891742074,138.18665,-16.890228,-4.6540127,DATA
1582891742093,138.23706,-15.787224,-4.3057404,DATA
1582891742115,138.43863,-14.396591,-4.8064175,DATA
1582891742132,138.59576,-15.404189,-4.768559,DATA
1582891742168,138.53992,-16.710125,-4.665119,DATA
1582891742169,138.54788,-17.030434,-4.8061967,DATA
1582891742188,138.68518,-15.374937,-4.9271474,DATA
1582891742208,138.86475,-14.525693,-5.197971,DATA
1582891742233,138.96277,-15.756779,-4.958814,DATA
1582891742264,138.89636,-17.323034,-5.0699463,DATA
1582891742265,139.0774,-15.336777,-5.291097,DATA
1582891742285,139.30542,-13.542493,-5.5008154,DATA
1582891742306,139.46262,-15.113643,-5.376472,DATA
1582891742324,139.26059,-17.8231,-5.168829,DATA
1582891742344,139.34412,-15.676423,-5.540992,DATA
1582891742370,139.59863,-12.918782,-5.72993,DATA
1582891742380,139.89862,-13.0244,-5.851353,DATA
1582891742399,139.7962,-16.140577,-5.507798,DATA
1582891742422,139.91571,-16.069963,-5.8487763,DATA
1582891742449,139.9931,-15.81503,-5.510212,DATA
1582891742458,140.09613,-14.976504,-5.7433014,DATA
1582891742476,140.34436,-14.269355,-6.0478654,DATA
1582891742498,140.32068,-16.822887,-5.7038784,DATA
1582891742516,140.34167,-16.781368,-6.248001,DATA
1582891742557,140.42676,-15.943929,-5.6250024,DATA
1582891742557,140.74222,-15.1712055,-6.261009,DATA
1582891742572,140.87091,-16.078552,-6.015744,DATA
1582891742590,140.87732,-17.45918,-6.348231,DATA
1582891742609,141.06451,-15.538364,-6.1450734,DATA
1582891742634,141.29361,-14.916942,-6.2089276,DATA
1582891742667,141.29797,-16.608662,-6.179282,DATA
1582891742668,141.48053,-16.173546,-6.326802,DATA
1582891742690,141.43896,-17.617748,-5.9404993,DATA
1582891742706,141.68307,-15.521318,-6.740948,DATA
1582891742742,141.90106,-15.168023,-6.3220043,DATA
1582891742747,142.05573,-15.932275,-6.3990316,DATA
1582891742763,142.18933,-16.227846,-6.3917866,DATA
1582891742783,142.44916,-15.24578,-6.6873746,DATA
1582891742802,142.59119,-15.194512,-6.481141,DATA
1582891742825,142.82782,-14.617856,-6.399426,DATA
1582891742853,142.9516,-15.438585,-6.328175,DATA
1582891742865,143.16327,-15.193921,-6.583826,DATA
1582891742880,143.18341,-15.168388,-6.1024265,DATA
1582891742897,143.67004,-13.721067,-6.7019773,DATA
1582891742942,143.7464,-15.44289,-6.2998104,DATA
1582891742943,143.63916,-17.143394,-6.301153,DATA
1582891742957,143.76999,-14.906717,-6.1412272,DATA
1582891742973,144.21439,-12.041615,-6.341061,DATA
1582891742994,144.51498,-12.73994,-6.607834,DATA
1582891743018,144.48602,-15.68451,-6.3463893,DATA
1582891743056,144.37827,-14.821693,-5.554639,DATA
1582891743057,144.64929,-14.005875,-5.959191,DATA
1582891743074,144.49667,-15.913805,-5.5660024,DATA
1582891743090,144.63257,-14.111234,-5.6361475,DATA
1582891743114,144.69357,-13.991394,-5.354934,DATA
1582891743127,144.89124,-13.891299,-5.801993,DATA
1582891743147,145.018,-14.301633,-5.424813,DATA
1582891743168,144.99551,-15.269405,-4.9300013,DATA
1582891743185,145.03943,-14.998426,-4.816441,DATA
1582891743205,145.24023,-14.456755,-5.060069,DATA
1582891743225,145.07513,-16.098154,-5.1006155,DATA
1582891743250,145.219,-12.769406,-4.640438,DATA
1582891743261,145.39108,-12.162522,-4.5280576,DATA
1582891743280,145.42505,-14.180964,-4.746975,DATA
1582891743301,145.28821,-15.145662,-4.230003,DATA
1582891743318,145.32,-14.5180435,-4.0995975,DATA
1582891743338,145.2157,-15.5350895,-3.9757514,DATA
1582891743357,145.08481,-14.752959,-3.5729342,DATA
1582891743377,145.20691,-12.507765,-4.000232,DATA
1582891743398,145.3493,-12.178997,-3.8765135,DATA
1582891743417,145.14569,-15.493605,-3.3927784,DATA
1582891743438,144.9237,-15.969016,-3.4743412,DATA
1582891743463,144.90912,-14.096322,-2.8733108,DATA
1582891743472,145.09998,-13.167008,-3.4302084,DATA
1582891743513,144.89886,-15.959118,-3.1278274,DATA
1582891743513,144.90445,-15.168284,-3.1189644,DATA
1582891743531,144.75916,-15.072233,-2.647629,DATA
1582891743549,144.96985,-13.829816,-3.3604515,DATA
1582891743570,144.95691,-13.883125,-2.868332,DATA
1582891743589,144.9043,-14.762956,-2.8821418,DATA
1582891743610,144.982,-14.640938,-2.973306,DATA
1582891743637,144.70612,-15.725418,-2.3739023,DATA
1582891743661,145.17935,-11.627582,-3.2826052,DATA
1582891743665,145.08081,-12.323558,-2.5666337,DATA
1582891743683,145.12949,-13.473107,-2.9969344,DATA
1582891743702,145.10486,-14.028179,-2.639483,DATA
1582891743722,145.0329,-13.993937,-2.73536,DATA
1582891743742,145.4042,-10.656961,-3.0370314,DATA
