,ori,,
1582891837955,82.69122,-19.595837,-3.2308254
1582891837976,82.854675,-19.626245,-3.4015956
1582891837993,82.90875,-19.695581,-3.7264557
1582891838037,83.21832,-19.23575,-4.0038075
1582891838038,83.45355,-19.165916,-4.1955376
1582891838051,83.59769,-19.414494,-4.4711595
1582891838069,83.76776,-19.680819,-4.775019
1582891838093,84.07941,-18.955557,-4.917801
1582891838109,84.48596,-18.345068,-5.0560007
1582891838130,84.2561,-20.227692,-5.4110374
1582891838146,84.370575,-20.141338,-5.373683
1582891838167,85.12555,-17.560276,-5.908666
1582891838188,85.45566,-17.697052,-5.9282765
1582891838223,85.34247,-19.711918,-6.2148213
1582891838228,85.5426,-19.708593,-6.1484776
1582891838244,85.91312,-18.54799,-6.2320566
1582891838261,86.2865,-18.439287,-6.4648156
1582891838280,86.44525,-18.798359,-6.5169077
1582891838302,86.514404,-19.513596,-6.6849523
1582891838330,86.91727,-18.992758,-6.7342863
1582891838340,87.212524,-18.390446,-6.699412
1582891838359,87.33832,-19.303473,-6.9607425
1582891838380,87.19855,-19.979893,-6.510241
1582891838421,87.540405,-18.885197,-6.8859935
1582891838422,87.79785,-18.763525,-6.879172
1582891838435,87.72052,-19.286404,-6.6939726
1582891838453,87.938324,-19.265102,-6.746954
1582891838473,87.92151,-19.472271,-6.5269036
1582891838500,88.13928,-19.00054,-6.668102
1582891838513,88.48364,-18.352306,-6.3799505
1582891838538,88.10773,-20.10293,-6.5074296
1582891838551,88.03937,-20.47224,-6.191003
1582891838569,88.06824,-19.743418,-6.081378
1582891838597,88.54312,-18.464884,-6.2036004
1582891838608,88.41202,-19.63782,-6.0869527
1582891838626,87.92798,-21.057125,-5.8242
1582891838646,88.598755,-18.086563,-5.9711924
1582891838665,88.7767,-17.365108,-5.7035055
1582891838686,88.650024,-18.794645,-5.5026603
1582891838712,88.26669,-20.195177,-5.190911
1582891838739,88.04669,-20.150375,-4.900857
1582891838745,88.426636,-18.307074,-4.9579096
1582891838761,88.352234,-18.818565,-4.814182
1582891838788,88.04822,-19.897934,-4.5204844
1582891838798,88.23654,-19.206615,-4.4111066
1582891838818,88.28046,-18.781002,-4.264725
1582891838837,88.387726,-18.651445,-4.10285
1582891838857,88.03082,-20.098932,-3.8777895
1582891838877,87.45676,-21.276995,-3.614332
1582891838897,88.068115,-17.434444,-3.6173582
1582891838915,88.33392,-16.206024,-3.3026373
1582891838939,87.96594,-19.141432,-3.5215693
1582891838954,87.467255,-21.258373,-2.898245
1582891838985,87.434814,-19.902662,-2.842338
1582891838991,87.54028,-18.736631,-2.5271637
1582891839009,87.491425,-18.927715,-2.6823845
1582891839031,87.04407,-20.19111,-2.341828
1582891839049,86.948364,-20.139822,-2.1987967
1582891839068,86.89456,-19.061928,-1.9451839
1582891839095,86.847046,-18.948423,-2.0975652
1582891839124,86.53302,-19.770113,-1.8281986
1582891839124,86.19525,-20.012045,-1.480539
1582891839144,86.54602,-17.950842,-1.8056519
1582891839164,86.32916,-18.701609,-1.3719431
1582891839191,86.0553,-19.656313,-1.7252532
1582891839201,85.743286,-19.938501,-1.2812684
1582891839221,85.70148,-19.198492,-1.2531896
1582891839240,85.851135,-17.844717,-1.196899
1582891839263,85.96481,-17.928446,-1.4292374
1582891839280,85.65808,-19.531185,-1.3498967
1582891839300,85.507416,-20.083809,-1.3215888
1582891839339,85.35617,-19.730595,-0.98803073
1582891839341,85.61755,-18.387846,-1.198104
1582891839363,85.7514,-18.182865,-1.31244
1582891839373,85.76437,-19.23694,-1.5613892
1582891839393,85.211395,-21.30644,-0.98094505
1582891839413,85.48764,-20.171547,-1.6696413
1582891839432,85.317505,-20.199492,-1.234005
1582891839451,85.44061,-20.348753,-1.7984674
1582891839472,85.241486,-20.657051,-1.265713
1582891839496,85.1868,-20.655626,-1.459718
1582891839524,85.45874,-19.552341,-1.6450568
1582891839528,85.40207,-20.095264,-1.8739685
1582891839547,85.50864,-19.804537,-1.7502726
1582891839565,85.37323,-20.440168,-1.7294618
1582891839585,85.06131,-21.402487,-1.8542279
1582891839604,85.07648,-20.77659,-1.9253727
1582891839626,85.260925,-19.42616,-1.9597627
1582891839644,85.47287,-18.85975,-2.1168387
1582891839663,85.009,-21.098206,-2.051273
1582891839683,85.00116,-20.714983,-1.901165
1582891839704,85.63522,-17.125908,-2.1451054
1582891839724,85.81619,-17.652906,-2.223028
1582891839752,85.11102,-20.799217,-1.855273
1582891839758,84.80151,-21.007996,-1.6370152
1582891839776,85.43799,-17.562832,-2.1079423
1582891839795,85.40097,-17.791845,-2.0854886
1582891839817,85.400665,-18.544239,-2.1506083
1582891839837,85.41559,-18.573027,-2.0441492
1582891839855,85.56647,-18.094465,-2.1813593
1582891839875,85.6734,-17.740696,-2.0188627
1582891839901,85.70175,-17.819353,-1.9740901
1582891839932,85.37985,-18.81931,-1.6990844
1582891839934,85.1496,-19.46816,-1.5917131
1582891839964,85.17316,-18.56879,-1.5703495
1582891839969,85.27652,-18.01479,-1.6877799
1582891839988,85.25714,-18.867926,-1.4793494
1582891840007,84.82486,-20.01154,-1.3049786
1582891840026,84.9389,-19.220676,-1.4262993
1582891840046,85.36664,-17.025084,-1.4235162
1582891840065,85.27023,-17.920607,-1.3950442
1582891840084,84.54852,-21.041294,-1.0055758
1582891840109,84.98865,-18.30275,-1.2651923
1582891840123,85.06183,-17.235655,-1.0880814
